ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Delivery time,Food type,Address
9121,Thousand Lights,Chennai,Mamagoto,900,4.3,100,55,"Chinese,Asian,Pan-Asian,Thai,Oriental",Nugambakkam
9127,Nungambakkam,Chennai,Eatza Pizza,600,4.1,20,58,"Italian,Pizzas",Nugambakkam
9215,Bidhannagar,Kolkata,Veg Dhaba,100,4,100,58,"North Indian,Indian,Combo,Chinese,Healthy Food",Salt Lake
9235,Kasba,Kolkata,Glace Patisserie,250,4.4,100,68,"Desserts,Bakery,Salads,Continental,Fast Food,Snacks,Pastas",Near Bondel Road Shitala Mandir
9250,Gopalapuram,Chennai,Bayleaf Otg (On The Go),250,4.4,100,55,"Bengali,North Indian,Biryani,Street Food",Gopalapuram
9292,Murad Nagar,Hyderabad,Food Zone 2,300,4,500,46,"Mughlai,Chinese,Tandoor",Guddimmalkapur Road
9304,Redhills,Hyderabad,Rayalaseema Ruchulu,450,4,500,39,"South Indian,Biryani,Rayalaseema",Lakdikapul
9317,Andheri East,Mumbai,Food Rush,550,4,500,52,"Mughlai,North Indian,Chinese",Andheri East
9344,Vadapalani,Chennai,King Sandwich,200,4.3,100,71,Fast Food,Kodambakkam
9368,Alwarpet,Chennai,Sachin Ka Dhabba,500,4.1,50,69,"Punjabi,North Indian,Chinese",Cenetoph Road
9371,Mohammed Wadi,Pune,Big Daddy'S,250,4.1,1000,70,"Fast Food,American,Italian,Beverages",Nibm Road
9390,Garfa,Kolkata,Maa Trinayani,200,4.2,100,88,"Mughlai,Indian,Chinese,Biryani",Near Lakhan Kuthir
9415,Ashok Nagar,Bangalore,Smoor,300,4.3,100,49,"Desserts,Asian,Beverages,Bakery,Italian,Continental,Pizzas,Italian-American",1Mg Road
9454,Kothrud,Pune,Cafe Eastwood,700,4.4,50,58,"North Indian,Continental",Chintamani Pride Near Citypride
9476,Kondhwa,Pune,Jazz Pizza,300,3.9,20,72,"Italian,Pizzas,Fast Food",Nibm Road
9502,T. Nagar,Chennai,10 Downing Street,1000,4,20,77,"Indian,Continental,Tandoor",T- Nagar
9577,Marol Sakinaka,Mumbai,The Bar Stock Exchange,1300,2.9,80,59,"North Indian,Mexican,Continental,Italian",Andheri East
9739,Pitampura,Delhi,Mikky Peshawari Chicken & Fish (Since 1998),250,4,100,53,"North Indian,Mughlai,Tandoor,Kebabs,Indian,Beverages,Biryani,Punjabi,Seafood,Afghani,Thalis,Combo,Snacks,Barbecue,Home Food,Lucknowi",Nsp
9755,Pitam Pura,Delhi,Shake Square,250,3.9,50,50,"Ice Cream,Beverages,Fast Food,Italian,Desserts",Jd Block Ashiana Chowk
9757,Pitam Pura,Delhi,Shut Up & Eat,250,4.1,100,27,Indian,Nsp
9777,Near Rupbani Cinema,Kolkata,Koshe Kosha-Hatibagan,500,4.4,100,43,Bengali,Near Rupbani Cinema
9781,Bhowanipore,Kolkata,Bikers Cafe,1100,4.2,100,65,"Italian,Desserts,Continental",Near Forum Mall
9782,Bidhannagar,Kolkata,Legacy Of China,400,4.1,100,80,"North Indian,Chinese,Fast Food",Near Sdf Bus Stop
9786,East Kolkata Township,Kolkata,Royal Jade,450,4.5,500,76,Chinese,Near Siemens
9850,Thousand Lights,Chennai,The Marina,1500,4.4,100,49,Seafood,Nugambakkam
9862,Santacruz East,Mumbai,Pizza Hut,300,3.8,500,33,"Pizzas,Fast Food",Bkc
9883,Vadapalani,Chennai,Hotel Pandia'S,400,4.2,1000,77,"Chettinad,North Indian,Chinese,South Indian,Biryani",Vadapalani
9911,Ashok Nagar,Bangalore,Fresh Pressery Cafe,1000,4.2,100,33,"Italian,Salads,Healthy Food,French",Cbd
9923,Thousand Lights,Chennai,Bombay Brasserie,900,4.3,100,48,Indian,Nugambakkam
9932,Mylapore,Chennai,Kaidi Kitchen,900,4.5,100,63,"North Indian,Chinese,Mexican,Italian,Thai,Lebanese",Bishop Wallers Avenue
9979,South Kolkata,Kolkata,Chopstick - Ballygunge,400,3.7,100,64,Chinese,South Kolkata
9984,Lake Town,Kolkata,Chennai Xpress,300,4.1,500,74,"South Indian,North Indian,Chinese,Beverages",Near Hdfc Bank
10062,Somajiguda,Hyderabad,Kritunga Restaurant,500,4,1000,52,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",Somajiguda
10085,Murad Nagar,Hyderabad,Bakers Street,250,4.2,500,49,Bakery  Continental,Gudimalkatur Road
10094,Pulikeshi Nagar,Bangalore,Delicacy,400,4.2,500,56,"Chinese,Thai",Cox Town
10113,Anna Nagar,Chennai,Coco Jaunt 1728,500,4.3,50,68,"Bakery,Cafe",4Th Main Road
10178,Kilpauk,Chennai,Parfait Cakes N Bakes,300,3.5,20,49,"Bakery,Desserts",Manikeshwari Road
10186,Kilpauk,Chennai,Wangs Kitchen,350,4.1,100,46,"Chinese,Fast Food,Asian",Kellys
10208,Rohini,Delhi,Burger King,350,4.3,1000,35,"American,Fast Food",D Mall Twin District Center
10212,Ashok Nagar,Bangalore,Hotel Tom'S Restaurant,400,4.4,100,35,"Mangalorean,Biryani,Seafood,Chinese,North Indian,Desserts,South Indian,Combo",Brigade Road
10238,Ashok Nagar,Bangalore,Smoke House Deli,800,4.5,500,39,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",Lavelle Road
10275,Anna Nagar,Chennai,Kim Ling,800,4.4,500,64,Chinese,Teja Tower
10285,Rohini,Delhi,Bombay Indianese Treat,300,2.9,80,61,Chinese,Prashant Vihar
10298,Sector 7 Rohini,Delhi,Chalte Firte Momos & Special Foods,200,3.8,100,36,"Chinese,Fast Food,North Indian",Sector 7
10312,Sector 8 Rohini,Delhi,Patiala Shahi Chicken Corner,400,4.1,100,36,"North Indian,Beverages",Sector 8
10323,Prashant Vihar Rohini,Delhi,Subway,350,4.1,500,53,"Fast Food,Salads,Snacks,Desserts,Beverages",Fun City Mall Prashant Vihar
10327,Sector 14 Rohini,Delhi,Pooran'S Ambala Wale,250,4,100,48,"North Indian,Chinese",Sector 14
10336,Rohini,Delhi,Chit Chat,300,4.3,20,50,"North Indian,Chinese",Dda Market Sector 13
10362,Shyam Bazar,Kolkata,Aminia- Hatibagan,500,4.3,1000,50,"Biryani,Mughlai,North Indian,Indian,Kebabs,Tandoor",Near Northland Nursing Home
10367,Shyam Bazar,Kolkata,Pizza Hut,350,4.1,1000,49,Fast Food  Pizzas,Shyambazar (218)
10376,Jodhpur Park,Kolkata,Hanglaatherium,350,4.3,500,84,"Biryani,Indian",Near Sanhati Park
10389,Prashant Vihar Rohini,Delhi,Bombay Bar-Be-Que,400,4.2,100,57,Indian,Prashant Vihar
10475,Kachiguda,Hyderabad,Urban Munchies,150,2.9,80,42,"Ice Cream,Desserts",Adikmet Vidyanagar
10485,Visharant Wadi,Pune,Rk Pure Veg,300,3.8,500,62,"Mughlai,North Indian,Chinese",Tingre Nagar
10502,Visharant Wadi,Pune,Afc American Fried Chicken,300,4,100,65,Fast Food,Vishrantwadi Chowk
10522,Park Street Area,Kolkata,Flurys Park Street,1000,4.5,100,45,Continental,Park Street
10525,Ballygunge,Kolkata,The Wall,1300,4.1,100,75,"Chinese,Seafood,Thai,Japanese",Southern Avenue
10537,Mylapore,Chennai,Grill Box,600,4.3,100,58,"Tandoor,North Indian,Chinese,South Indian",Rk Salai
10549,Bkc,Mumbai,Brijwasi Sweets Original Since 1946,150,4.2,100,43,"Street Food,Desserts,Sweets",Bkc
10575,Langford Gardens,Bangalore,Pizza Hut,600,3.8,100,36,"Pizzas,Fast Food",O'Shngness Road
10601,Ballygunge,Kolkata,6 Ballygunge Place Ballygunge,1000,4.5,100,71,Bengali,Ballygunge
10730,Banjara Hills,Hyderabad,Radisson Blu Plaza Delivery,1200,3.7,20,82,"Chinese,Biryani,North Indian",Road No 6
10731,Near 7 Point Crossing,Kolkata,Arsalan Park Circus,700,4.3,1000,51,Biryani  Mughlai  North Indian  Indian  Kebabs  Tandoor  Awadhi,Near 7 Point Crossing
10750,Lakdikapul,Hyderabad,Shahji Ka Dhaba,400,4.3,100,44,"North Indian,Chinese",Veer Nagar
10806,Andheri East,Mumbai,Gurukripa,500,4.3,100,50,North Indian  Chinese  Seafood,Thunga Village
10834,T. Nagar,Chennai,Basil With A Twist,1500,4.1,50,63,"Continental,European,Salads,Italian",Habibullah Road
10847,Gultekdi,Pune,Kaveri,500,4.2,100,52,"Maharashtrian,Punjabi,Seafood",Market Yard
10852,Hadapsar,Pune,Indian Tadka - Taste Punjab Da,300,3.9,500,76,"North Indian,Indian,Biryani,Chinese,Punjabi",S.No. 181
10855,Ballygunge,Kolkata,Wise Owl Steak House,1000,4,50,75,"Continental,European",Purna Das Road Hindustan Park
10951,Mumbai,Mumbai,Hanuman Restaurant,700,4.5,100,45,"Street Food,North Indian,Chinese,South Indian,Fast Food",Near Cinemax
10972,Andheri East,Mumbai,Cocoon - Dragonfly Hotel,400,4.4,20,59,North Indian  Chinese,Chakala
11043,Alwarpet,Chennai,Truly Scrumptious,350,4.5,50,69,"Ice Cream,Desserts,Bakery",Ra Puram
11051,Kodambakkam,Chennai,Midnight Masala,300,3.8,50,73,"North Indian,Chinese,Biryani",Arcot Road
11092,Banjara Hills,Hyderabad,Karachi Bakery Banjara,200,4.1,1000,56,"Bakery,Pizzas,Snacks,Chinese,Italian,American,Sweets,Desserts,Beverages",Road No 1
11162,Dilsukhnagar,Hyderabad,Desi Pizza,200,3.9,20,50,Pizzas,P And T Colony Road
11188,Bibwewadi,Pune,Khushboo,500,4.3,50,56,"North Indian,Chinese,Fast Food",Kondhwa
11316,Anna Nagar,Chennai,Mainland China,850,4.3,500,72,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",5Th Avenue
11322,Kodambakkam,Chennai,Kairali Kerala Mess,200,4.1,500,77,Kerala,Voc Main Road
11510,Khar West,Mumbai,Cairo Grill,400,3.8,20,52,Lebanese  Middle Eastern,3Rd Road
11553,Habsiguda,Hyderabad,Suruchi - The Family Restaurant,500,4.2,500,58,"Biryani,North Indian,Chinese",Habsiguda Circle
11615,Park Street Area,Kolkata,The 6 Russell Street,300,3.8,500,54,"Street Food,Chinese",Near Maidan Metro Station
11723,Gandhi Nagar,Chennai,Swiss Hutte,1200,2.9,80,50,"Mediterranean,Seafood,Thai",Greams Road
11834,Punjabi Bagh,Delhi,Grillz N Gravy,500,2.9,80,69,"Chinese,Mughlai,Indian",Club Road
11858,Ballygunge,Kolkata,The Corner Courtyard,1100,3.6,20,73,"Italian,Continental",Sarat Bose Road Near Hazra
11929,Chembur,Mumbai,Blisss,300,4.3,100,43,Desserts  Fast Food  Bakery,Central Avenue Road
11941,Chembur,Mumbai,The Golden Wok,1200,4.2,50,48,"Chinese,Seafood",Sion Trombay Road
11943,Chembur,Mumbai,Singh Saab,600,4.1,1000,50,"North Indian,Chinese,Biryani,Punjabi,Desserts,Pan-Asian,Tandoor,Combo,Beverages,Indian,Grill",Rc Marg
12020,Sector 11 Rohini,Delhi,U.S. Burger Point,200,3.7,50,56,Italian,Near Himalya Public School Sector 7
12046,Himayatnagar,Hyderabad,Subway,350,4.3,500,33,"Fast Food,Salads,Snacks,Desserts,Beverages",Himayath Nagar Road
12054,Wanowrie,Pune,The Garage Grill,400,4.3,100,67,"Mughlai,Street Food",Salunkhe Vihar Road
12181,Kasba Peth,Pune,Coconut Grove,1000,2.9,80,37,"Chettinad,North Indian,Mangalorean,Seafood",Ambedkar Bhavan Station Road
12401,Ashok Nagar,Bangalore,Portland Steak House,1500,4.1,50,45,"American,European",Off Mg Road
12434,Mumbai,Mumbai,J.J Jalebi,100,3.6,500,25,"Desserts,Sweets",Lbs Marg
12457,Park Street Area,Kolkata,Flavours Of China,1000,4.5,100,67,"North Indian,Chinese",Park Street
12458,Park Street Area,Kolkata,One Step Up,800,4.6,100,61,Continental,Park Street
12468,Mylapore,Chennai,The Brew Room,700,4.7,50,56,Continental,Rk Salai
12614,Royapettah,Chennai,Hotel Millath,350,4.4,100,43,"Chinese,South Indian",West Cott Road
12624,Thousand Lights,Chennai,Amadora Gourmet Ice Creams,300,4.7,500,36,"Ice Cream,Desserts",Wallace Garden
12785,Sector 10 Rohini,Delhi,Pind Balluchi,400,3.8,100,40,"Mughlai,North Indian",Metro Walk Mall
12952,Ballygunge,Kolkata,Zeeshan Park Circus,400,4.1,500,63,"Desserts,Mughlai,Indian,Tandoor",Near 7 Point Crossing
12953,College Square,Kolkata,Food Station College Street,500,4.5,50,39,Indian  Chinese  South Indian  Continental,Opp. Medical College Gate No. 1
13008,Anna Nagar,Chennai,Pantry D'Or,850,4.2,100,65,"Italian,Continental",6Th Avenue Main Road
13079,Shalimar Bagh,Delhi,Chawla'S (Shalimar Bagh),400,4.2,50,64,"North Indian,Chinese",Bt Market Opp. Axis Bank
13103,Sector 10 Rohini,Delhi,Berco'S,600,4.1,100,39,"Chinese,Thai,Asian,Beverages,Desserts,Oriental,Seafood,Pan-Asian",Metro Walk Mall
13179,Kothapet,Hyderabad,Kritunga Restaurant,500,4,1000,49,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",Dilsukhnagar Main Road
13219,Koramangala,Bangalore,Bistro Oui,800,4.2,100,59,Continental,5Th Block
13320,Nungambakkam,Chennai,Kumarakom,450,4.3,500,57,"North Indian,Chinese,Kerala",Parsn Complex
13434,Masab Tank,Hyderabad,Cafe 555 & Aqeeq Restaurant,300,3.9,5000,46,"Biryani,North Indian,Chinese",Owaisi Pura
13488,Alwarpet,Chennai,Frootster,150,4.1,100,63,"Healthy Food,Fast Food,Beverages",Cp Ramasaway
13500,Gopalapuram,Chennai,Mandarin Chinese Restaurant,350,4,500,55,Chinese,Gopalapuram
13506,Thousand Lights,Chennai,Rangi'S,500,4.3,100,53,Chinese,Nungumbakkam
13552,Banjara Hills,Hyderabad,Shadab Go,500,4.1,1000,68,"North Indian,Biryani,Chinese",Road No 3
13571,Ballygunge,Kolkata,Haji Saheb Park Circus,800,4.2,500,54,"Mughlai,North Indian,Chinese",Near Park Circus 7 Point Crossing
13578,Bidhannagar,Kolkata,The Sonnet,1200,2.9,80,67,"Indian,Chinese,Continental",Near Isl Hospital
13713,Thousand Lights,Chennai,Little Italy,1200,4.3,500,48,"Pizzas,Salads,Combo,Italian,Mexican,Desserts,Beverages",Wallace Garden
13806,Santacruz East,Mumbai,Mr. Chows,800,4.4,100,41,"Chinese,Asian,Thai,Seafood",Bkc
13940,Himayatnagar,Hyderabad,Eagles Pizza,150,3.7,500,32,Pizzas,Himayathnagar Road
14002,Jayamahal,Bangalore,Five Star Chicken,300,4.3,50,46,Biryani,Jayamahal Extension
14017,Thousand Lights,Chennai,Haagen Dazs,500,4.2,50,47,"Ice Cream,Desserts",Palavakkam
14107,Alwarpet,Chennai,Cafe De Paris,500,2.9,80,69,Continental,Alwarpet
14108,Alwarpet,Chennai,Sushi In A Box,1500,4.4,100,64,Japanese,Alwarpet
14133,New Alipore,Kolkata,New Punjabi Hotel Ajanta,300,4.2,1000,86,"North Indian,Chinese",Opp Ajanta Cinema
14160,Kondhwa,Pune,Shee Chinese,400,4.3,100,59,"Chinese,Asian,Thai",Kubera Park Lullanagar
14333,Andheri East,Mumbai,Cafe Coffee Day,300,3.9,50,61,Beverages  Snacks  Desserts,Gokul Regency
14725,Chetpet,Chennai,Le Wrap Factorie,200,4.4,20,57,"Mexican,Continental",Chetpet
14894,Madhura Nagar,Hyderabad,Rk Sweets And Juices,200,4.2,50,63,Sweets  Desserts  Bakery  Beverages,Madhuranagar
14920,Mylapore,Chennai,Pedreno'S,1000,4.1,20,60,"Italian,Italian-American,American",Rk Salai
14941,Aminjikarai,Chennai,Cafe Toastie Express,250,4.2,20,66,Fast Food,Nelson Manickam Road
15012,Lake Town,Kolkata,The Pind Punjabi Dhaba,500,4.3,500,75,"Punjabi,North Indian,Tandoor,Biryani,Combo",Near Reiance Fresh
15071,Wanowrie,Pune,The Fat And The Sexy Chef,500,3.9,20,78,"American,Mexican",Kedari Petrol Pump
15083,Wadgaon Sheri,Pune,The Bohemian Kitchen,300,4.5,100,73,"American,Italian,Fast Food",Opposite Water Tank Tempo Chowk Wadgaon Sheri
15089,Anand Nagar,Pune,One Way Paratha,250,4.3,100,73,"North Indian,Fast Food",Dahanukar Colony
15092,Anand Nagar,Pune,Pizza & Soup,500,2.9,80,65,"Italian,Pizzas,Fast Food",Anand Nagar
15121,Kothrud,Pune,Sudit Su'S Chinese,350,4,100,59,Chinese,Dahanukar Colony
15234,Paschim Vihar,Delhi,Hong Kong Express,450,4.3,100,50,"Chinese,Thai",Avtar Enclave Paschim Vihar
15265,Beleghata,Kolkata,Bake O Cake,400,4.2,100,49,"Bakery,Continental,Fast Food,Desserts",Subhash Sarovar Park
15268,Bhowanipore,Kolkata,The Country House,500,4.3,100,57,Continental  Italian  Fast Food  Beverages  Desserts,Near Forum Mall
15287,Andheri East,Mumbai,Punjab Depot,249,3.9,1000,48,"North Indian,Tandoor,Mughlai,Biryani,Snacks,Desserts,Beverages,Combo",Marolsakinaka
15367,Chembur,Mumbai,Art House - The Fern Residency,800,2.9,80,48,Chinese  North Indian  Continental  Pan-Asian  Italian  American  Tandoor  Fast Food  Desserts,Chembur
15372,Sion,Mumbai,Central Peninsula,400,4.4,100,47,"North Indian,Chinese,South Indian",Sion Circle
15409,Dum Dum,Kolkata,Noodle Oodle,600,4.1,100,83,Chinese,Opposite Diamond Plaza Mall
15420,Elgin,Kolkata,Handa'S Restaurant,300,3,20,50,Indian  Chinese  Fast Food,Near Park Clinic
15553,Poongavanapuram,Chennai,Anjappar,600,4,50,34,"North Indian,Chinese,Chettinad,South Indian,Seafood",Egmore
15567,Egmore,Chennai,Ponnusamy Hotel,600,4.2,100,38,"Biryani,South Indian,Tandoor",Ethiraj Salai
15617,Yerawada,Pune,Exotica,1100,4.1,20,64,"North Indian,Chinese,Mediterranean,Continental",Yerawada
15666,Rohini,Delhi,Behrouz Biryani,500,4.2,500,38,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Sector 8
15706,Park Street Area,Kolkata,Oasis,900,4.3,20,61,"Indian,Chinese,Continental",Near Park Hotel
15794,Sion,Mumbai,Hazara Restaurant & Bar,600,4,20,53,Mughlai  North Indian  Chinese  Seafood,Koliwada
15837,Bandra Area,Mumbai,Pizzaexpress,1000,4.2,100,43,"Pizzas,Pastas,Italian,European,Salads,Continental,Desserts,Beverages",Bandra Area
15846,Rohini,Delhi,Faasos,200,4.1,100,46,"Combo,Snacks,Beverages,Desserts,Indian",Sector 8
15923,Choolaimedu,Chennai,Cafe Chef'S Paradise,450,4.2,20,67,"Italian,Chinese,Continental,Indian",Choolaimedu
15955,Sadashiv Peth,Pune,Hotel Malwani Solkadi,500,2.9,80,44,Maharashtrian,Off Tilak Road
15963,T. Nagar,Chennai,New Andhra Meals Hotel,400,4.4,500,69,"Andhra,South Indian",T Nagar
16022,New Nallakunta,Hyderabad,New Astoria Restaurant,450,3.8,100,34,"Chinese,Biryani",Rtc Cross Road
16102,Taltala,Kolkata,Kasturi Restaurant,500,4.1,100,59,Bengali,Near New Market
16107,Ballygunge,Kolkata,Kasturi Restaurant,500,4.3,500,72,Bengali,Near Spencers Gariahat
16118,Kondhwa,Pune,Cafe Zam Zam,250,4.1,1000,64,"Mughlai,North Indian,Chinese,Fast Food,Biryani",Kondhwa
16119,Anand Nagar,Pune,One Way Paratha,250,4.3,100,73,"North Indian,Fast Food",Opp Fire Brigade
16141,T. Nagar,Chennai,Moonlight Takeaway & Delivery,250,4,1000,66,"Indian,Chinese,Tandoor",T. Nagar
16275,Sangamvadi,Pune,Taste Of Hyderabad,350,3.8,100,37,"Biryani,Hyderabadi,North Indian,Chinese,Beverages",Dp Road
16281,Shivajinagar,Pune,Fountain Family Rest O Bar,500,4.4,20,37,"North Indian,Chinese",Off Jm Road
16296,Gopalapuram,Chennai,Sera - The Tapas Bar & Restaurant,1000,4.1,20,60,"Chinese,Continental,Spanish",Gopalapuram
16328,Shobhabazar,Kolkata,C/O. Bangali,700,4.2,50,57,"Indian,Bengali,Continental",Near 4 Point Crossing
16341,Tangra,Kolkata,Kim Ling,600,4.3,1000,63,"Chinese,Asian,Oriental,Pan-Asian,Thai,Seafood",China Town
16344,Tangra,Kolkata,Beijing,1200,4.2,1000,62,"Chinese,Asian,Oriental,Pan-Asian,Thai,Seafood",China Town
16392,Richmond Town,Bangalore,Kabab Magic,400,3.3,100,32,"North Indian,Chinese",Hosur Road
16394,Banjara Hills,Hyderabad,Exotica,1000,4.5,500,65,"Indian,Chinese,North Indian,Punjabi,Tandoor,Kebabs,Biryani,Seafood,Oriental,Desserts,Sweets,Beverages,Combo",Nbt Nagar
16448,Kothrud,Pune,Mirch Masala Resto Bar,800,4.5,100,63,"North Indian,Chinese",Near Vandevi Mandir
16472,Opp Padmashree Movie Hall,Kolkata,The Silk Route,400,3.5,20,65,Chinese,Opp Padmashree Movie Hall
16489,Sarat Bose Rd,Kolkata,My Big Fat Belly,600,4.3,100,67,"Italian,American",Opposite Dugout
16493,Kalighat,Kolkata,Overdose,400,3.9,500,70,Chinese,Near Tea Trove-Desapriya Park
16498,Rajajinagar,Bangalore,Chickpet Donne Biriyani House,200,3.8,100,52,"Indian,Chinese",3Rd Stage
16506,Alwarpet,Chennai,Chap Chay - The Raintree,1200,4.4,50,72,"Chinese,Thai,Malaysian",Anna Salai
16536,Koregaon Park,Pune,Murphies,1100,3.9,20,62,"European,Italian,Continental,Healthy Food,Salads,Pizzas,Beverages",Opposite Menchies
16561,Purasaiwakkam,Chennai,Tibbs Frankie,100,3.8,100,34,Fast Food,Purasawalkam
16577,Habsiguda,Hyderabad,Blr Food Kourt,250,4.1,20,63,"Biryani,Chinese,North Indian",Vasanth Vihar Colony
16617,Purasaiwakkam,Chennai,Ganga Sweets,250,4.5,100,31,"North Indian,South Indian,Sweets",Purasawalkam High Road
16637,Bandra Area,Mumbai,Capital Social,500,4.3,100,46,"Indian,Chinese,South Indian,American,Kebabs,Mughlai,Biryani,Combo",Bandra Area
16640,Santacruz East,Mumbai,Behrouz Biryani,500,4.1,100,34,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Kalina
16659,Ballygunge,Kolkata,Chili'S American Grill & Bar,900,4.4,100,76,"American,Salads,Mexican,Italian,Steakhouse",Quest Mall
16696,Gariahat,Kolkata,Fresh-N-Up,450,4.4,100,66,Chinese,Near Golpark
16770,Koti,Hyderabad,Palace Heights,1700,3.8,50,44,"North Indian,Chinese,Biryani,Continental,Mughlai",Palace Heights Lane
16866,Rohini,Delhi,Pizza Hut,350,3.6,100,37,Pizzas,Aggarwal City Plaza (13)
16930,Ballygunge,Kolkata,Azad Hind Dhaba-Ballygunge,400,4.3,1000,62,North Indian,Ballygunge
16974,Cit Nagar,Chennai,Karaikudi Chettinadu Restaurant,300,3.6,20,78,"Chettinad,Chinese,South Indian,Biryani,Tandoor",Ranganathan Street
17106,Bhowanipore,Kolkata,Tgi Fridays,1000,4.2,20,67,"American,Mexican",Forum Shoping Mall
17118,Ashok Nagar,Bangalore,Church Street Social,500,4.2,100,38,"Indian,Chinese,South Indian,American,Fast Food,Kebabs,Mughlai,Biryani,Combo",Church Street Road
17150,Annanagar East,Chennai,Southern Chinese Restaurant,400,3.9,500,61,Chinese,Anna Nagar East
17155,Chennai,Chennai,Olive And Basil,500,3.8,100,37,Chinese,Egmore
17167,Indiranagar,Bangalore,Punjabi Rasoi,800,4.1,1000,54,North Indian,1St Stage
17182,Nagole,Hyderabad,Amaravathi Family Restaurant,500,4.1,500,69,"Indian,Chinese,Tandoor",Nagole Road
17183,Kothapet,Hyderabad,Spicy Hub,500,4,1000,51,"North Indian,Chinese",Kothapet - R.K Puram Road
17196,Ghatkopar East,Mumbai,Oasiss Cakes & Icecreams,150,3.9,50,42,"Ice Cream,Desserts,Bakery",Vikrant Circle
17304,Ganganagar,Bangalore,Kfc,400,3.9,1000,53,"American,Fast Food,Snacks",Rt Nagar Main Road
17345,Huda Complex,Hyderabad,Papadams Blue,500,3.9,1000,53,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",Kothapet Cross Road
17346,Huda Complex,Hyderabad,Papadams Restaurant,500,3.8,1000,54,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",Kothapet Road
17376,Ashok Nagar,Bangalore,Glen'S Bakehouse,500,4.3,100,34,"Desserts,Bakery",Lavelle Road
17395,Sadashiv Peth,Pune,Masemari - The Fishing,1000,2.9,80,39,"Maharashtrian,Malwani,Mangalorean,Goan,Konkan",Tilak Road
17407,Indiranagar,Bangalore,Cafe Terra,299,4.3,100,54,Continental,Double Road First Stage
17456,Anna Nagar,Chennai,Sigree,700,4.4,100,67,"North Indian,Mughlai,Kebabs,Mediterranean,Greek,Turkish,Lebanese",Anna Nagar East
17466,Ramesh Nagar,Delhi,Nando'S,450,4.1,500,69,"Fast Food,Portuguese,African,Grill,Salads",North West Avenue Road
17499,Santacruz East,Mumbai,Faasos,200,4.2,100,35,"Combo,Snacks,Beverages,Desserts,Indian",Kalina
17595,Tangra,Kolkata,Khichdi Khichri,350,4.3,100,63,Indian,Near Bypass Dhaba
17602,Taltala,Kolkata,Don Giovanni'S,1300,4.2,100,62,"North Indian,Chinese,Italian,Pizzas,Thai",Opp Mocambo
17629,New Tippasandra,Bangalore,Chakum Chukum,400,4.3,1000,56,Chinese,Michael Palaya
17632,New Tippasandra,Bangalore,Waffle Magic,200,4.2,100,57,"Beverages,Desserts,Continental",2Nd Stage
17702,Santacruz East,Mumbai,Dumpling Khang,250,3.7,100,42,"Chinese,Tibetan,Street Food,Fast Food,Beverages",Vakola
17895,Tiljala,Kolkata,Red Bamboo Shoot Restaurant,500,4.1,100,63,"Chinese,Thai",Near Sd Academy
17901,Near City Centre 1 Petrol Pump,Kolkata,De Sovrani,800,2.9,80,64,"Indian,Chinese,Continental",Near City Centre 1 Petrol Pump
17906,West Mambalam,Chennai,Chop 'N' Stix,500,4.3,100,77,Chinese,Ashok Nagar
17907,Egmore,Chennai,Abid'S,700,4.5,100,35,"Arabian,Biryani,Chinese,Grill,Hyderabadi,Indian,North Indian,Tandoor",Spurtank Road
18007,Kachiguda,Hyderabad,Cafe Coffee Day,300,4.5,20,36,"Beverages,Snacks,Desserts",Kachiguda Railway Station
